listing_date,snapshot_date,source,brand,model,year,km,engine_cc,price,region,province,seller_type,is_2stroke,condition_score,has_documents
2026-04-29,2026-04-30,market-snapshot,fantic,fantic motor tx96 caballero 50 regolarit&agrave; 6 marce anno 1973 d&#039;epoca,1973.0,,,3600,veneto,bl,privato,False,3,True
2026-04-29,2026-04-30,market-snapshot,husqvarna,husqvarna 701 enduro (2023 - 25),2023.0,8300.0,701.0,8900,,,concessionario altre marche,False,3,True
2026-04-29,2026-04-30,market-snapshot,ktm,ktm 450 exc (2009),2009.0,10500.0,450.0,5900,valle d'aosta,ao,privato,False,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 450 exc (2014),2014.0,17622.0,450.0,4250,marche,an,concessionario ufficiale ktm,False,4,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 450 exc (2014),2009.0,20860.0,450.0,7050,marche,an,concessionario ufficiale ktm,False,4,True
2026-04-30,2026-04-30,market-snapshot,cagiva,cagiva sxt 125 d&#039;epoca,1982.0,,125.0,2000,marche,fm,privato,False,3,True
2026-04-30,2026-04-30,market-snapshot,cagiva,cagiva alazzurra 350 d&#039;epoca,1984.0,1.0,350.0,260,liguria,im,concessionario altre marche,False,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 250 exc tpi six days (2022),2022.0,68.0,250.0,7500,piemonte,al,concessionario ufficiale ktm,True,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2019),2019.0,106.0,300.0,6500,piemonte,cn,privato,True,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 450 exc (2014),2014.0,15500.0,450.0,4900,marche,an,concessionario ufficiale ktm,False,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,66634.0,690.0,4300,piemonte,cn,concessionario ufficiale ktm,False,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,27638.0,690.0,5500,lombardia,mi,concessionario ufficiale ktm,False,3,True
2026-04-30,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,20000.0,690.0,8900,liguria,im,concessionario ufficiale ktm,False,3,True
2026-05-01,2026-05-31,market-snapshot,fantic,fantic motor caballero mx26 d&#039;epoca,1990.0,100.0,,2500,campania,bn,concessionario altre marche,False,3,True
2026-05-01,2026-05-31,market-snapshot,ktm,ktm 300 exc e (2013),2013.0,8000.0,300.0,4800,lombardia,lc,privato,True,3,True
2026-05-01,2026-05-31,market-snapshot,ktm,ktm 300 exc e (2013),2013.0,8000.0,300.0,4500,lombardia,lc,privato,True,3,True
2026-05-01,2026-05-31,market-snapshot,ktm,ktm 300 exc e tpi (2021),2021.0,230.0,300.0,6200,piemonte,al,concessionario ufficiale ktm,True,3,True
2026-05-01,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2023),2023.0,3204.0,350.0,6800,marche,mc,privato,False,3,True
2026-05-02,2026-05-31,market-snapshot,cagiva,cagiva alazzurra 650 d&#039;epoca,1987.0,9494.0,,1690,lombardia,pv,rivenditore,False,3,True
2026-05-02,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2017),2017.0,600.0,350.0,4500,liguria,im,privato,False,3,True
2026-05-02,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2025),2025.0,100.0,350.0,9900,piemonte,to,privato,False,3,True
2026-05-03,2026-05-31,market-snapshot,cagiva,cagiva ala azzurra 650 d&#039;epoca,1985.0,34000.0,,4200,liguria,sp,privato,False,3,True
2026-05-03,2026-05-31,market-snapshot,ktm,ktm 250 gs hi d&#039;epoca,1989.0,,250.0,3500,emilia-romagna,mo,privato,False,3,True
2026-05-03,2026-05-31,market-snapshot,ktm,ktm 250 exc (1999 - 01),1999.0,1.0,250.0,2800,emilia-romagna,mo,concessionario altre marche,False,3,True
2026-05-03,2026-05-31,market-snapshot,ktm,ktm 250 exc tbi six days (2024),2024.0,80.0,250.0,8500,piemonte,at,concessionario altre marche,True,3,True
2026-05-03,2026-05-31,market-snapshot,ktm,ktm 300 exc tbi (2024),2024.0,2205.0,300.0,7600,umbria,tr,privato,True,3,True
2026-05-04,2026-05-31,market-snapshot,ktm,ktm 300 gs d&#039;epoca,1990.0,1.0,300.0,3500,veneto,pd,concessionario altre marche,False,3,True
2026-05-04,2026-05-31,market-snapshot,yamaha,yamaha raptor 660 d&#039;epoca,2004.0,15000.0,,6500,sicilia,ag,rivenditore,False,3,True
2026-05-04,2026-05-31,market-snapshot,ktm,ktm 250 exc tbi six days (2024),2024.0,115.0,250.0,7000,campania,ce,privato,True,3,True
2026-05-04,2026-05-31,market-snapshot,ktm,ktm 300 exc e tpi (2018),2018.0,7500.0,300.0,4000,emilia-romagna,pc,privato,True,3,True
2026-05-04,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,180.0,350.0,6300,lazio,rm,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,cagiva,cagiva freccia c10r d&#039;epoca,1988.0,15000.0,,1700,emilia-romagna,bo,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,ktm,ktm mc d&#039;epoca,1975.0,20.0,,4400,emilia-romagna,mo,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,ktm,ktm gs 350 d&#039;epoca,1986.0,,350.0,3500,umbria,pg,concessionario altre marche,False,3,True
2026-05-05,2026-05-31,market-snapshot,ktm,ktm 250 gs80 d&#039;epoca,1981.0,100.0,250.0,3500,veneto,vi,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,yamaha,yamaha yz 490 d&#039;epoca,1983.0,20.0,,4900,emilia-romagna,mo,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,yamaha,yamaha xj900 d&#039;epoca,1983.0,45000.0,,2500,veneto,vi,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,ktm,ktm 250 exc (2003 - 04),2003.0,110.0,250.0,3400,basilicata,pz,privato,False,3,True
2026-05-05,2026-05-31,market-snapshot,ktm,ktm 450 exc-f six days (2017),2017.0,198.0,450.0,5900,piemonte,cn,concessionario ufficiale ktm,False,3,True
2026-05-05,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2019 - 20),2019.0,16386.0,690.0,8000,piemonte,cn,concessionario ufficiale ktm,False,3,True
2026-05-06,2026-05-31,market-snapshot,ktm,ktm mc250 d&#039;epoca,1976.0,,,3400,veneto,pd,privato,False,3,True
2026-05-06,2026-05-31,market-snapshot,yamaha,yamaha v-max 1200 d&#039;epoca,1996.0,79000.0,,7900,emilia-romagna,bo,privato,False,3,True
2026-05-06,2026-05-31,market-snapshot,yamaha,yamaha hl 500 1^ serie 1978 d&#039;epoca,1978.0,111.0,500.0,15000,piemonte,to,privato,False,3,True
2026-05-06,2026-05-31,market-snapshot,yamaha,yamaha xv1100 virago d&#039;epoca,1993.0,34500.0,,3500,emilia-romagna,rn,rivenditore,False,3,True
2026-05-06,2026-05-31,market-snapshot,ktm,ktm 300 exc tbi (2024),2024.0,95.0,300.0,7200,liguria,sv,privato,True,3,True
2026-05-06,2026-05-31,market-snapshot,ktm,ktm 350 exc-f six days (2013),2013.0,5.0,350.0,5500,campania,na,privato,False,3,True
2026-05-06,2026-05-31,market-snapshot,ktm,ktm 350 exc-f six days (2021),2021.0,1000.0,350.0,6500,toscana,fi,privato,False,3,True
2026-05-06,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2009 - 11),2009.0,31000.0,690.0,4000,liguria,im,privato,False,3,True
2026-05-07,2026-05-31,market-snapshot,cagiva,cagiva elefant 2 125 d&#039;epoca,1985.0,19649.0,125.0,2800,lombardia,mi,privato,False,3,True
2026-05-07,2026-05-31,market-snapshot,ktm,ktm gs 340 d&#039;epoca,1980.0,1000.0,,4500,veneto,pd,concessionario altre marche,False,3,True
2026-05-07,2026-05-31,market-snapshot,yamaha,yamaha rd 350 d&#039;epoca,1985.0,35700.0,350.0,18500,lombardia,va,rivenditore,False,3,True
2026-05-07,2026-05-31,market-snapshot,yamaha,yamaha rd 500 d&#039;epoca,1985.0,10700.0,500.0,25500,lombardia,va,rivenditore,False,3,True
2026-05-07,2026-05-31,market-snapshot,yamaha,yamaha rd 500 d&#039;epoca,1986.0,12000.0,500.0,24000,lombardia,mb,rivenditore,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas mc 250 f (2022),2022.0,139.0,250.0,4250,emilia-romagna,mo,privato,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas mc 350 f (2024),2024.0,5.0,350.0,6000,emilia-romagna,re,concessionario ufficiale gasgas,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas mc 450 f (2023),2023.0,120.0,450.0,12000,lombardia,bs,rivenditore,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas txt 125 racing (2024 - 26),2024.0,1000.0,125.0,4500,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas txt 300 gp (2024 - 26),2024.0,1000.0,300.0,5700,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas txt 300 gp (2024 - 26),2024.0,1000.0,300.0,5700,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas txt 300 gp (2024 - 26),2024.0,1000.0,300.0,5900,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-07,2026-05-31,market-snapshot,gasgas,gasgas txt 300 gp (2024 - 26),2024.0,1000.0,300.0,5100,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-07,2026-05-31,market-snapshot,husqvarna,husqvarna 701 supermoto (2023 - 25),2023.0,3084.0,701.0,9500,piemonte,to,concessionario altre marche,False,3,True
2026-05-07,2026-05-31,market-snapshot,ktm,ktm 250 exc tbi (2024),2024.0,150.0,250.0,7400,emilia-romagna,pr,privato,True,3,True
2026-05-07,2026-05-31,market-snapshot,ktm,ktm 250 exc tpi (2019),2019.0,,250.0,6300,lombardia,bs,rivenditore,True,3,True
2026-05-07,2026-05-31,market-snapshot,ktm,ktm 300 exc e six days tpi (2019),2019.0,5.0,300.0,5800,emilia-romagna,re,concessionario altre marche,True,3,True
2026-05-07,2026-05-31,market-snapshot,ktm,ktm 350 exc-f six days (2024),2024.0,63.0,350.0,8500,toscana,lu,concessionario ufficiale ktm,False,3,True
2026-05-07,2026-05-31,market-snapshot,ktm,ktm 450 exc-f six days (2020),2020.0,150.0,450.0,5600,abruzzo,aq,privato,False,3,True
2026-05-08,2026-05-31,market-snapshot,fantic,fantic motor koala 50 d&#039;epoca,1984.0,6800.0,,5000,lombardia,bg,privato,False,3,True
2026-05-08,2026-05-31,market-snapshot,ktm,ktm mx 80 d&#039;epoca,1990.0,1.0,,3700,lombardia,co,concessionario ufficiale ktm,False,3,True
2026-05-08,2026-05-31,market-snapshot,ktm,ktm gs 250 d&#039;epoca,1974.0,100.0,250.0,6500,lombardia,mi,privato,False,3,True
2026-05-08,2026-05-31,market-snapshot,yamaha,yamaha fz750 d&#039;epoca,1989.0,11417.0,,6800,emilia-romagna,pc,privato,False,3,True
2026-05-08,2026-05-31,market-snapshot,gasgas,gasgas mc 85 19&quot;/16&quot; (2025 - 26),2025.0,37.0,,4500,veneto,tv,concessionario altre marche,False,3,True
2026-05-08,2026-05-31,market-snapshot,ktm,ktm 300 exc e six days (2012),2012.0,1000.0,300.0,4100,toscana,gr,privato,True,3,True
2026-05-08,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2025),2025.0,35.0,350.0,9000,lazio,vt,concessionario ufficiale ktm,False,3,True
2026-05-08,2026-05-31,market-snapshot,ktm,ktm 350 exc-f six days (2025),2025.0,17.0,350.0,11000,lombardia,bg,concessionario ufficiale ktm,False,3,True
2026-05-08,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,42800.0,690.0,5800,friuli-venezia giulia,pn,privato,False,3,True
2026-05-09,2026-05-31,market-snapshot,cagiva,cagiva sst d&#039;epoca,1983.0,15919.0,,1400,emilia-romagna,pr,privato,False,3,True
2026-05-09,2026-05-31,market-snapshot,yamaha,yamaha sr 500 d&#039;epoca,1982.0,1000.0,500.0,5500,toscana,si,privato,False,3,True
2026-05-09,2026-05-31,market-snapshot,yamaha,yamaha fz 750 d&#039;epoca,1986.0,57800.0,,1750,campania,ce,privato,False,3,True
2026-05-09,2026-05-31,market-snapshot,gasgas,gasgas ec 350 f (2025),2025.0,1000.0,350.0,6900,emilia-romagna,re,privato,False,3,True
2026-05-09,2026-05-31,market-snapshot,husqvarna,husqvarna fe 350 (2023),2023.0,2693.0,350.0,7500,marche,an,privato,False,3,True
2026-05-10,2026-05-31,market-snapshot,cagiva,cagiva t4 350 d&#039;epoca,1987.0,21700.0,350.0,2000,lombardia,mi,privato,False,3,True
2026-05-10,2026-05-31,market-snapshot,yamaha,yamaha tdm d&#039;epoca,2000.0,69000.0,,2000,umbria,pg,privato,False,3,True
2026-05-10,2026-05-31,market-snapshot,betamotor,betamotor rr 50 enduro (2018 - 20),2018.0,,,2300,emilia-romagna,pc,privato,False,3,True
2026-05-10,2026-05-31,market-snapshot,gasgas,gasgas mc 125 (2024),2024.0,15.0,125.0,5500,piemonte,no,privato,False,3,True
2026-05-10,2026-05-31,market-snapshot,ktm,ktm 250 exc tpi (2019),2019.0,2900.0,250.0,6250,lazio,rm,privato,True,3,True
2026-05-10,2026-05-31,market-snapshot,ktm,ktm 250 exc tpi (2019),2019.0,2000.0,250.0,6000,campania,ce,rivenditore,True,3,True
2026-05-10,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,21735.0,690.0,6200,lazio,rm,privato,False,3,True
2026-05-10,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2019 - 20),2019.0,22000.0,690.0,8900,emilia-romagna,ra,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,cagiva,cagiva alazzurra 350 d&#039;epoca,1986.0,28000.0,350.0,1450,veneto,vi,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,cagiva,cagiva sxt 125 d&#039;epoca,1983.0,11544.0,125.0,2000,lombardia,cr,rivenditore,False,3,True
2026-05-11,2026-05-31,market-snapshot,fantic,fantic motor trial 300 profesional d&#039;epoca,1984.0,4700.0,300.0,2600,piemonte,to,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,fantic,fantic motor caballero tx 190 d&#039;epoca,1975.0,,,1500,emilia-romagna,mo,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm ktm gs 350 mxc 2t d&#039;epoca,1987.0,,350.0,3800,lombardia,co,concessionario altre marche,True,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm gs 125 d&#039;epoca,1983.0,1000.0,125.0,2000,liguria,ge,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm gs 340 d&#039;epoca,1976.0,,,6500,veneto,vr,rivenditore,False,3,True
2026-05-11,2026-05-31,market-snapshot,yamaha,yamaha xt 500 d&#039;epoca,1976.0,33000.0,500.0,2800,veneto,tv,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,yamaha,yamaha xt 600 d&#039;epoca,1985.0,54500.0,600.0,3300,lombardia,cr,rivenditore,False,3,True
2026-05-11,2026-05-31,market-snapshot,yamaha,yamaha xtz 750 super tenere d&#039;epoca,1991.0,70300.0,,3500,lombardia,cr,rivenditore,False,3,True
2026-05-11,2026-05-31,market-snapshot,gasgas,gasgas ec 250 f (2022),2022.0,200.0,250.0,4500,lazio,rm,concessionario ufficiale gasgas,False,3,True
2026-05-11,2026-05-31,market-snapshot,gasgas,gasgas mc 85 (2023 - 24),2023.0,1.0,,3200,emilia-romagna,bo,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,gasgas,gasgas sm 700 (2022 - 26),2022.0,2749.0,,9700,piemonte,to,concessionario altre marche,False,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm 250 exc tpi (2023),2023.0,67.0,250.0,7800,veneto,pd,concessionario ufficiale ktm,True,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2020),2020.0,170.0,350.0,5500,piemonte,cn,privato,False,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm 350 exc-f six days (2024),2024.0,162.0,350.0,7300,piemonte,to,concessionario altre marche,False,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm 450 exc six days (2013),2013.0,14900.0,450.0,4300,lombardia,bg,rivenditore,False,3,True
2026-05-11,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2026),2026.0,1050.0,690.0,8900,lazio,rm,concessionario altre marche,False,3,True
2026-05-12,2026-05-31,market-snapshot,cagiva,cagiva aletta oro 125 d&#039;epoca,1987.0,15000.0,125.0,600,toscana,si,concessionario altre marche,False,3,True
2026-05-12,2026-05-31,market-snapshot,ktm,ktm gs 250 d&#039;epoca,1979.0,1000.0,250.0,2500,veneto,pd,concessionario altre marche,False,3,True
2026-05-12,2026-05-31,market-snapshot,yamaha,yamaha fj 1200 d&#039;epoca,1991.0,42500.0,,2500,lazio,rm,rivenditore,False,3,True
2026-05-12,2026-05-31,market-snapshot,yamaha,yamaha tenere 660 xtz d&#039;epoca,1991.0,14800.0,,3500,lazio,rm,privato,False,3,True
2026-05-12,2026-05-31,market-snapshot,gasgas,gasgas mc 125 (2023),2023.0,78.0,125.0,5100,veneto,vi,privato,False,3,True
2026-05-12,2026-05-31,market-snapshot,gasgas,gasgas mc 65 (2023 - 26),2023.0,5.0,,4200,emilia-romagna,re,concessionario ufficiale gasgas,False,3,True
2026-05-12,2026-05-31,market-snapshot,gasgas,gasgas txt 300 gp (2024 - 26),2024.0,1000.0,300.0,5800,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-12,2026-05-31,market-snapshot,gasgas,gasgas txt 300 gp (2024 - 26),2024.0,,300.0,7400,emilia-romagna,pc,concessionario ufficiale gasgas,False,3,True
2026-05-12,2026-05-31,market-snapshot,gasgas,gasgas txt 300 pro racing (2017),2017.0,1000.0,300.0,2700,piemonte,to,concessionario ufficiale gasgas,False,3,True
2026-05-12,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2020),2020.0,80.0,350.0,6800,piemonte,to,concessionario ufficiale ktm,False,3,True
2026-05-13,2026-05-31,market-snapshot,cagiva,cagiva sst - sx 350 hd d&#039;epoca,1980.0,10000.0,350.0,3500,lombardia,bs,concessionario altre marche,False,3,True
2026-05-13,2026-05-31,market-snapshot,cagiva,cagiva elefant 125 d&#039;epoca,1984.0,33677.0,125.0,2500,lombardia,bs,concessionario altre marche,False,3,True
2026-05-13,2026-05-31,market-snapshot,yamaha,yamaha tzr 250 rs 3vx d&#039;epoca,1992.0,11527.0,250.0,19900,lombardia,pv,rivenditore,False,3,True
2026-05-13,2026-05-31,market-snapshot,yamaha,yamaha xs 500 cafe racer d&#039;epoca,1971.0,39000.0,500.0,4500,lombardia,bs,concessionario altre marche,False,3,True
2026-05-13,2026-05-31,market-snapshot,gasgas,gasgas mc 250 f (2021),2021.0,20.0,250.0,4200,emilia-romagna,mo,concessionario altre marche,False,3,True
2026-05-13,2026-05-31,market-snapshot,ktm,ktm 250 exc tpi (2022),2022.0,240.0,250.0,6000,emilia-romagna,pc,privato,True,3,True
2026-05-13,2026-05-31,market-snapshot,ktm,ktm 300 exc 6days (2026),2026.0,,300.0,11500,lombardia,mi,concessionario ufficiale ktm,False,3,True
2026-05-13,2026-05-31,market-snapshot,ktm,ktm 300 exc e tpi (2019),2019.0,5039.0,300.0,6350,lombardia,va,concessionario altre marche,True,3,True
2026-05-13,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,17800.0,690.0,10300,piemonte,cn,rivenditore,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 300 exc erzbergrodeo tpi (2022),2023.0,7936.0,300.0,6150,lombardia,bs,privato,True,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 250 d&#039;epoca,1980.0,,250.0,1700,campania,bn,concessionario altre marche,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 300 gs d&#039;epoca,1991.0,15.0,300.0,3999,veneto,vi,concessionario altre marche,False,3,True
2026-05-14,2026-05-31,market-snapshot,yamaha,yamaha xtz 750 d&#039;epoca,1991.0,80000.0,,3500,liguria,ge,privato,False,3,True
2026-05-14,2026-05-31,market-snapshot,yamaha,yamaha xt350 d&#039;epoca,1986.0,20000.0,,2900,emilia-romagna,mo,privato,False,3,True
2026-05-14,2026-05-31,market-snapshot,yamaha,yamaha fzx 750 d&#039;epoca,1995.0,54000.0,,4700,lazio,rm,privato,False,3,True
2026-05-14,2026-05-31,market-snapshot,betamotor,betamotor alp 4.0 (2024 - 26),2024.0,228.0,,4000,piemonte,no,concessionario ufficiale betamotor,False,3,True
2026-05-14,2026-05-31,market-snapshot,gasgas,gasgas mc 125 (2023),2023.0,74.0,125.0,5200,veneto,vi,privato,False,3,True
2026-05-14,2026-05-31,market-snapshot,husqvarna,husqvarna svartpilen 801 (2024 - 26),2024.0,,,7990,veneto,vr,concessionario altre marche,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 250 exc (2002),2002.0,1.0,250.0,1400,liguria,im,rivenditore,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 300 exc (2006),2006.0,128.0,300.0,3790,lombardia,lc,concessionario altre marche,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 300 exc (2026),2026.0,10.0,300.0,11390,piemonte,no,concessionario ufficiale ktm,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 300 exc erzbergrodeo tpi (2022),2022.0,7000.0,300.0,6500,lombardia,bs,privato,True,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 350 exc-f (2024),2024.0,103.0,350.0,9000,lombardia,mi,privato,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 450 exc six days (2016),2016.0,232.0,450.0,4500,veneto,vi,privato,False,3,True
2026-05-14,2026-05-31,market-snapshot,ktm,ktm 690 enduro r (2026),2026.0,250.0,690.0,11500,emilia-romagna,pr,privato,False,3,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2020.0,24274.0,450.0,2500,marche,an,concessionario ufficiale ktm,False,3,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2020.0,20298.0,450.0,6350,marche,an,concessionario ufficiale ktm,False,3,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2018.0,24608.0,450.0,4050,marche,an,concessionario ufficiale ktm,False,4,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2018.0,23225.0,450.0,2500,marche,an,concessionario ufficiale ktm,False,4,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2017.0,20165.0,450.0,3450,marche,an,concessionario ufficiale ktm,False,4,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2020.0,15320.0,450.0,4850,marche,an,concessionario ufficiale ktm,False,3,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2020.0,19598.0,450.0,3750,marche,an,concessionario ufficiale ktm,False,3,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm 450 exc-f (2018),2017.0,17340.0,450.0,4500,marche,an,concessionario ufficiale ktm,False,3,True
2026-05-15,2026-05-31,market-snapshot,ktm,ktm gs 340 d&#039;epoca,1976.0,500.0,,6500,lazio,rm,privato,False,3,True
2026-05-15,2026-05-31,market-snapshot,gasgas,gasgas ec 300 (2009),2009.0,10000.0,300.0,3500,lombardia,lo,privato,True,3,True
